loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,title,zip_code,addr_state,dti,earliest_cr_line,open_acc,pub_rec,revol_bal,revol_util,total_acc,application_type,mort_acc,pub_rec_bankruptcies,desc,url,member_id,policy_code,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_il_6m,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,hardship_flag,debt_settlement_flag,random_field_1,random_field_2,random_field_3
9846.84,9732.7,9187.58, 60 months,12.23%,220.17,F,A5,Chief Financial Officer,10+ years,RENT,114715.93,Verified,Feb-2024,Current,home_improvement,,35602,TN,22.83,May-2015,12,0,22736,21.6,45,Individual,0.0,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=b1c9bbd4-0d07-436a-94cc-62d8e64278e5,2669ec32-90bc-4764-a7af-84f898794c47,1,f,1905.98,1468.14,1568.54,3547.77,8765.27,1720.07,45.25,568.25,89.27,Oct-2024,425.22,Sep-2025,,,,2,4320.0,29392.0,3.0,,8.0,,34.0,776.0,55.4,6.0,6.0,,41.7,99447.0,1.0,11.0,,9.0,19841.0,18032.0,17.4,,,155.0,,,8.0,80.0,,11.0,,,4.0,0.0,21.0,22.0,,6.0,21.0,12.0,18.0,,,,6.0,58.4,16.7,,,50587.0,78761.0,,N,N,,,
21120.22,20627.48,20439.06, 36 months,15.26%,734.87,A,A5,,7 years,OTHER,63065.62,Verified,Feb-2025,Current,vacation,Child psychotherapist,49907,AS,19.52,Mar-2019,24,2,28539,76.9,12,Individual,3.0,,Senior spring impact threat. Sense test management as.,https://www.lendingclub.com/browse/loanDetail.action?loan_id=24edaf9c-fc33-45c4-a4d0-c8b710812f73,6c68f68a-7b9b-4366-b935-5bf6842ee8e9,1,w,9685.47,1365.15,10246.43,75.2,17053.6,1067.11,77.3,148.6,41.67,Aug-2024,398.02,Aug-2025,Oct-2024,,,2,,,0.0,2.0,,7.0,5.0,30766.0,,6.0,11.0,,14.9,13960.0,,0.0,,3.0,,42251.0,3.3,,,206.0,,42.0,43.0,22.0,,12.0,,,15.0,14.0,21.0,20.0,26.0,,18.0,13.0,26.0,,,0.0,13.0,59.3,,,,88153.0,44807.0,6772.0,N,N,,,
20445.82,19942.58,19683.25, 36 months,10.85%,667.94,D,B2,Garment/textile technologist,< 1 year,MORTGAGE,54556.6,Verified,Nov-2023,Current,renewable_energy,Ceramics designer,16281,OR,13.69,Jan-2020,4,2,4600,1.8,29,Individual,7.0,,Painting then wait human a. Over ever outside environmental news leader.,https://www.lendingclub.com/browse/loanDetail.action?loan_id=19df9b38-075b-44f6-ba22-11de0d5bfc42,2c864891-71fe-4375-aaac-a2a087fc34fc,1,f,698.57,2036.51,17686.81,291.04,14854.3,3662.2,51.39,909.28,82.96,Nov-2024,8.95,,Jun-2025,,,2,,63109.0,2.0,4.0,5.0,6.0,5.0,29799.0,88.8,8.0,8.0,2883.0,,99979.0,9.0,,3.0,,10018.0,7943.0,55.6,,,175.0,29.0,31.0,,76.0,118.0,13.0,20.0,4.0,11.0,25.0,27.0,,2.0,24.0,10.0,27.0,48.0,,,,2.0,53.1,,,72356.0,76148.0,98250.0,41437.0,Y,N,,,
12803.18,12642.97,11983.0, 36 months,15.99%,450.08,C,A2,Prison officer,3 years,OTHER,44333.52,Verified,Apr-2024,Late (16-30 days),debt_consolidation,Museum/gallery curator,21904,IL,14.9,Jun-2012,8,1,25287,48.6,5,Individual,7.0,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=c4a809ce-f593-42a6-b2b1-11a6b4257af5,2e80358e-e27b-422d-8b08-c79803f09202,1,f,839.12,4904.62,14325.9,14554.25,4724.6,520.51,51.84,112.61,93.4,Apr-2025,227.53,Feb-2026,Aug-2024,,,0,,43013.0,3.0,4.0,,,,,13.2,5.0,12.0,,94.7,10447.0,6.0,8.0,,2.0,25017.0,13313.0,,,,155.0,,39.0,,1.0,,,,,14.0,,,10.0,21.0,21.0,,14.0,13.0,,,,6.0,53.6,43.2,,174104.0,97243.0,34600.0,89520.0,N,N,,,
16355.42,15892.91,15197.25, 36 months,12.31%,545.67,B,B3,,< 1 year,RENT,176154.88,Source Verified,Dec-2024,Current,medical,,57831,ND,12.0,Dec-2012,7,1,7115,91.3,21,Joint App,,,Point from decade peace foot boy if happen. Gas side item represent fish executive at above. Citizen dinner professional physical continue oil tend. Remember close commercial enjoy paper morning.,https://www.lendingclub.com/browse/loanDetail.action?loan_id=845e8f89-f494-42dd-9d83-611fb6734b04,caa10f31-4532-44ef-a8a4-ed0694c82b49,1,f,4153.15,8163.87,13639.74,6052.71,14341.39,3835.62,1.54,816.86,30.05,Sep-2024,247.0,Dec-2025,Jan-2025,,5.0,2,,34421.0,1.0,2.0,3.0,13.0,29.0,,,0.0,14.0,10638.0,38.8,129.0,2.0,1.0,4.0,19.0,737.0,1299.0,,,,204.0,258.0,55.0,43.0,51.0,,5.0,53.0,,,15.0,,3.0,,13.0,4.0,12.0,30.0,,,,4.0,52.7,14.9,,185678.0,23212.0,17540.0,65403.0,N,N,,,
28975.4,28151.31,27107.46, 36 months,10.08%,935.98,C,B1,"Therapist, nutritional",7 years,MORTGAGE,20000.0,Verified,Sep-2023,Fully Paid,credit_card,Paramedic,84714,AL,9.08,Jan-2009,21,1,40273,13.6,19,Individual,2.0,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1fdb1b3b-2733-4654-beea-5a585b464536,52bb109d-f504-49c6-94fa-77b1efb6a124,1,f,4507.5,3221.43,4064.9,5360.27,24210.02,5939.84,48.41,908.87,2.96,Oct-2024,1541.35,Jan-2026,,,69.0,0,,2808.0,4.0,1.0,2.0,6.0,5.0,49229.0,,,4.0,1322.0,45.7,,,6.0,,17.0,42747.0,4578.0,,,,128.0,103.0,17.0,9.0,17.0,,23.0,13.0,,7.0,1.0,,24.0,12.0,,47.0,4.0,,,,,1.0,,,,92469.0,92185.0,57254.0,,N,N,,,
8644.21,8272.46,7485.46, 36 months,13.19%,292.05,B,A2,,9 years,MORTGAGE,20000.0,Verified,Jan-2025,Fully Paid,wedding,"Engineer, broadcasting (operations)",00635,CA,17.16,Sep-2018,4,1,27326,39.6,11,Individual,2.0,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=df130e8f-98af-401c-a520-c5c79c6d7346,f9ef8edc-d203-4c0e-bc6c-0f923ad9f9bd,1,f,340.98,1568.91,3558.29,6713.24,3164.44,996.26,28.64,607.98,38.94,,521.0,Sep-2025,Feb-2025,,95.0,2,,58239.0,0.0,3.0,9.0,,36.0,44216.0,72.1,9.0,5.0,12623.0,84.9,,7.0,4.0,18.0,12.0,16927.0,48261.0,61.5,,,,214.0,37.0,38.0,101.0,12.0,5.0,,,8.0,,8.0,2.0,10.0,39.0,47.0,20.0,19.0,,1.0,,6.0,96.9,,0.0,,,,,Y,N,,,
14205.8,14091.81,12777.21, 36 months,15.60%,496.62,C,A2,Sales promotion account executive,7 years,RENT,20000.0,Source Verified,Jun-2024,Fully Paid,other,Higher education lecturer,10894,VA,22.24,Dec-2015,23,2,23790,,47,Individual,1.0,,"Already successful leader go season high. Voice chance theory get.
Feel against reflect partner politics throughout.
Actually particularly professor senior benefit son. Coach miss work hold turn.",https://www.lendingclub.com/browse/loanDetail.action?loan_id=4b9dac0d-7d44-40bb-aeea-64bb93c0e852,cd2a2ac1-285a-409a-9506-2a3a6931262a,1,f,2484.99,4964.32,16381.8,418.62,2327.44,3904.91,7.16,765.05,62.4,Mar-2025,0.72,Feb-2026,May-2025,,,2,,6557.0,,,1.0,,52.0,,7.0,,12.0,4077.0,5.5,6941.0,0.0,,5.0,8.0,15913.0,,20.0,,,,96.0,47.0,48.0,85.0,,18.0,,,11.0,27.0,2.0,28.0,11.0,33.0,3.0,26.0,11.0,,,,17.0,87.9,66.5,,32585.0,40594.0,86905.0,26602.0,N,N,,,
6581.86,6360.5,5785.91, 36 months,16.29%,232.35,E,A3,Fine artist,9 years,OTHER,41121.36,Source Verified,Jun-2024,Fully Paid,moving,Architect,22774,GA,12.79,May-2007,9,1,13783,84.8,9,Individual,5.0,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=5ba45a15-fe11-4150-af99-b86bc491eb27,49a9b008-b376-42a6-b83e-59ed6325580e,1,f,247.02,2801.22,2212.88,4818.46,250.56,1522.74,11.17,410.69,81.74,Apr-2025,2.81,Jul-2025,Jun-2025,,,1,,,4.0,1.0,4.0,,42.0,3271.0,27.2,5.0,,15866.0,34.2,96796.0,2.0,,,3.0,33183.0,27541.0,6.3,,,233.0,273.0,41.0,37.0,9.0,107.0,5.0,119.0,3.0,10.0,9.0,3.0,32.0,11.0,24.0,3.0,29.0,29.0,,,,9.0,64.2,,,177086.0,60312.0,6380.0,94365.0,Y,N,,,
21788.27,21227.82,20070.88, 36 months,14.52%,750.23,F,A3,"Accountant, chartered management",< 1 year,RENT,33785.71,Not Verified,Oct-2023,Charged Off,small_business,"Designer, interior/spatial",04425,MA,31.31,Nov-2010,18,2,20493,7.6,7,Individual,0.0,,Decide risk issue Mr film. Heart difficult Congress once truth someone nothing. Tend wife enter call large decision.,https://www.lendingclub.com/browse/loanDetail.action?loan_id=39d682f1-63dc-4a5d-8bfa-b43e0e2c2a6c,9b82b909-580d-41dd-8a91-e3058604c422,1,f,1715.17,703.31,9574.29,24388.62,11542.01,5243.51,57.6,957.91,36.95,May-2025,1171.36,,Mar-2025,,73.0,0,,90332.0,0.0,1.0,,0.0,28.0,,46.6,6.0,3.0,17319.0,12.2,86257.0,,19.0,15.0,12.0,,36793.0,35.2,,,299.0,228.0,,7.0,49.0,,9.0,56.0,,5.0,22.0,12.0,38.0,22.0,28.0,28.0,5.0,9.0,,,1.0,4.0,,66.4,,,85698.0,76025.0,,N,N,,,
29581.79,28866.81,26453.44, 36 months,12.22%,985.68,E,A3,Hospital pharmacist,3 years,OWN,42791.93,Not Verified,Dec-2023,Fully Paid,debt_consolidation,,10637,MA,11.87,May-2020,15,0,42944,10.2,7,Individual,7.0,,Section suddenly present people officer try reality. Oil food ground always. Without type Republican accept quality purpose anyone.,https://www.lendingclub.com/browse/loanDetail.action?loan_id=623a7938-ab77-46ee-b621-7f2ace694e38,0c0683e2-e6bf-4585-867b-2693109c332e,1,w,13179.12,11502.98,23175.24,4578.08,11187.99,8202.98,61.69,603.41,91.31,Nov-2024,1178.13,Aug-2025,May-2025,,,1,,56997.0,1.0,4.0,,8.0,54.0,16210.0,,2.0,9.0,11460.0,63.5,29420.0,,9.0,13.0,2.0,650.0,26862.0,71.9,0.0,,179.0,139.0,25.0,32.0,41.0,,1.0,,,3.0,24.0,,12.0,29.0,0.0,7.0,26.0,24.0,,,,3.0,73.0,,,66951.0,99064.0,,,Y,N,,,
7279.2,7076.46,6601.68, 36 months,13.94%,248.56,C,A5,"Accountant, chartered",< 1 year,OTHER,31253.08,Source Verified,Mar-2024,Fully Paid,other,,71379,AK,24.3,Aug-2011,14,2,22606,42.5,16,Joint App,,,"Style success condition too sure line which. Professional particular season hard. Each several light where.
Room policy growth go performance. Blood heart moment professor require interesting.",https://www.lendingclub.com/browse/loanDetail.action?loan_id=688bd9d1-60f3-4fed-8092-d179db7c2f9d,ce008a09-0fcb-460e-976b-4dfd495e87f1,1,w,1838.42,3597.27,4064.22,508.71,1909.15,952.27,15.69,947.57,76.68,Jun-2025,293.7,,,,,1,,68921.0,2.0,4.0,5.0,14.0,44.0,,,6.0,,16344.0,23.0,1067.0,0.0,,17.0,,18608.0,26582.0,44.9,,,145.0,204.0,19.0,53.0,6.0,112.0,,,,11.0,6.0,0.0,20.0,23.0,6.0,16.0,,6.0,,2.0,,12.0,,5.2,,7869.0,,76302.0,26145.0,N,N,,,2021-11-28
11401.75,11086.02,10902.35, 36 months,13.11%,384.79,C,A4,Garment/textile technologist,10+ years,OWN,26208.99,Source Verified,Feb-2024,Charged Off,credit_card,Cytogeneticist,46152,VT,0.33,Apr-2007,17,0,2833,8.1,34,Individual,,,Plant give movie list industry crime girl like. Store theory star almost kind. Care most to choose player.,https://www.lendingclub.com/browse/loanDetail.action?loan_id=9365a59c-0e36-4c79-90c2-7c7d7ea72858,3bcb2951-60a4-44a3-a207-c7bb311fabab,1,w,3942.97,4532.26,2235.03,1427.22,1659.13,3000.24,52.82,467.26,10.67,Apr-2025,668.0,,Jul-2024,1.0,,1,9774.0,76325.0,3.0,1.0,2.0,,58.0,29443.0,78.9,0.0,,11232.0,,,,10.0,0.0,2.0,35712.0,,4.0,,,69.0,,38.0,,118.0,,16.0,,,12.0,11.0,4.0,15.0,4.0,30.0,,,1.0,,,,13.0,,44.6,,29685.0,,67847.0,,N,N,,,
12121.96,11925.82,10858.22, 36 months,6.71%,372.69,C,A1,Animal nutritionist,4 years,OWN,45333.29,Verified,Sep-2023,Current,vacation,,59121,ND,17.36,May-2009,19,1,36649,26.1,33,Joint App,7.0,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=0f750af4-5457-4db5-87ab-397ca67e64f7,7ddc3bd8-85b1-40ef-8960-af37374de723,1,w,88.79,2958.6,4738.08,441.21,9402.67,1865.21,33.32,805.8,44.69,Nov-2024,703.98,Apr-2026,,,83.0,0,9715.0,,4.0,,,3.0,6.0,26107.0,16.7,,0.0,,71.8,80564.0,,17.0,,2.0,4176.0,37251.0,91.9,,7548.0,252.0,210.0,19.0,34.0,,,18.0,,,3.0,8.0,26.0,,22.0,10.0,28.0,18.0,48.0,,5.0,,16.0,70.5,92.1,,87377.0,27752.0,23012.0,,N,N,,,
25660.41,24606.35,23029.91, 36 months,16.22%,904.88,C,B2,"Loss adjuster, chartered",6 years,OWN,22383.39,Not Verified,Nov-2024,Fully Paid,medical,"Conservation officer, nature",79859,DE,18.98,Aug-2019,11,0,44464,90.4,49,Individual,,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=7978a132-a3c2-4a16-91a3-bad7f6e30a5d,26ff0798-e825-4074-b4bd-808b4ff70577,1,w,8512.87,4435.79,5277.78,2432.01,17790.3,6040.9,82.65,913.77,87.99,,441.7,,May-2025,,,0,4150.0,19996.0,1.0,2.0,2.0,,49.0,,,,,2268.0,44.7,94527.0,,,7.0,,7637.0,,56.0,,,249.0,153.0,42.0,17.0,56.0,20.0,2.0,,,2.0,22.0,5.0,9.0,9.0,2.0,9.0,19.0,33.0,,,,,82.1,10.9,,29550.0,,95494.0,,N,Y,,,
18615.45,18249.23,16949.76, 36 months,11.70%,615.61,B,B5,Archaeologist,10+ years,RENT,20000.0,Source Verified,Jun-2025,Fully Paid,credit_card,"Therapist, nutritional",21827,IN,20.96,Jan-2015,8,2,28506,87.5,25,Individual,,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=ae8e0c0f-faa7-42df-b632-e6eb7aa52d4a,41e5044f-a162-4170-8b86-44c3289dca31,1,f,5347.0,4764.37,2723.44,9466.9,1443.55,952.47,78.75,302.66,8.9,Feb-2025,987.92,Apr-2026,,,,1,,28691.0,0.0,,9.0,,16.0,28309.0,9.3,7.0,7.0,,,4268.0,,0.0,9.0,17.0,9634.0,36925.0,,,,200.0,,1.0,7.0,24.0,,12.0,108.0,,6.0,26.0,17.0,28.0,6.0,37.0,24.0,,19.0,,,,15.0,83.6,8.7,,25350.0,86707.0,,20493.0,N,N,,,
24258.47,23276.57,21212.73, 36 months,14.75%,837.97,B,B3,Psychotherapist,2 years,OWN,63077.21,Source Verified,Oct-2023,Current,other,Press sub,10089,DC,10.0,Jun-2008,18,0,23403,40.3,32,Individual,7.0,,"Behavior great offer rate by. Sell wear more everyone Congress offer wish.
Laugh challenge free service middle. Claim budget federal grow. Condition fact think cut draw.",https://www.lendingclub.com/browse/loanDetail.action?loan_id=4d51eb3d-4a19-4619-af6a-29349e398792,60e43322-8323-47c7-9c39-c1394e6db546,1,f,5050.81,400.62,7422.64,5856.29,11871.76,81.21,67.57,855.59,70.67,,1078.16,Sep-2025,Oct-2024,,,1,5212.0,59930.0,0.0,0.0,,10.0,15.0,8594.0,0.6,0.0,12.0,,,39814.0,2.0,7.0,3.0,16.0,36123.0,,25.3,,,,135.0,5.0,38.0,2.0,78.0,10.0,,0.0,19.0,12.0,29.0,,29.0,20.0,18.0,26.0,8.0,,,,18.0,61.1,,,63968.0,21422.0,96381.0,21164.0,N,N,,,
17486.9,16824.68,15892.12, 36 months,12.49%,584.93,C,A3,Technical brewer,6 years,OWN,63612.44,Source Verified,Mar-2024,Fully Paid,medical,Legal executive,59151,ND,13.31,Apr-2017,23,2,24288,29.4,40,Individual,,0.0,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=5abb6924-2eee-49bb-838e-0459ce92221e,822f4145-60ae-49a1-a355-40c09484683f,1,f,6382.0,8188.42,3302.64,1425.13,4637.62,4458.08,10.61,715.17,6.29,Oct-2024,1042.7,,Dec-2024,,,1,,,2.0,1.0,,4.0,31.0,,,8.0,8.0,9204.0,,37979.0,0.0,2.0,,13.0,,44600.0,62.2,,2411.0,152.0,50.0,17.0,39.0,,,12.0,,,7.0,8.0,12.0,37.0,,29.0,,12.0,,,,,8.0,78.7,19.3,,189553.0,89709.0,64899.0,67848.0,N,N,,,
8243.76,7957.02,7552.44, 60 months,13.79%,190.92,B,B5,Production engineer,5 years,OWN,40028.97,Source Verified,Dec-2023,Fully Paid,educational,Marketing executive,19581,TN,11.89,Apr-2019,5,0,1844,38.1,37,Individual,,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=a1cfa025-5d40-422a-9e6c-794a95a08050,c22b5050-e296-4193-91a1-f4b849db6a23,1,f,434.82,1369.06,6867.71,5420.5,5564.22,890.77,19.37,829.81,37.63,Apr-2025,145.57,,,,,0,,14583.0,3.0,,,10.0,,,62.4,0.0,5.0,13229.0,,93666.0,,8.0,,,34428.0,7630.0,4.5,,,272.0,222.0,10.0,,40.0,,8.0,,,19.0,2.0,4.0,17.0,4.0,8.0,11.0,0.0,28.0,,3.0,,0.0,90.5,67.9,2.0,109946.0,,92854.0,94152.0,N,N,,,
15976.78,15507.93,14449.09, 36 months,9.78%,513.86,A,A1,IT trainer,9 years,MORTGAGE,27687.58,Source Verified,Oct-2024,Late (31-120 days),wedding,Market researcher,93083,NY,21.94,Nov-2009,8,1,13341,37.0,10,Individual,1.0,,Present TV ever mouth. Choose institution rate continue. Action family carry give party.,https://www.lendingclub.com/browse/loanDetail.action?loan_id=74d08b4f-0aab-4ce5-8c09-3212f9daab3b,c8379b73-7243-49ec-9904-3fa434665df6,1,f,6406.94,3618.5,10049.63,5190.47,11765.1,1730.64,6.75,165.51,12.85,Aug-2024,67.02,,,,,1,,22202.0,,3.0,,,33.0,42824.0,,5.0,12.0,,91.2,,6.0,1.0,1.0,15.0,39624.0,38526.0,8.0,,,205.0,82.0,35.0,17.0,90.0,,23.0,69.0,,,7.0,22.0,,8.0,17.0,25.0,,,,,,18.0,,1.4,,,50174.0,,49123.0,N,N,,,
14536.27,13938.89,13715.61, 36 months,16.03%,511.29,D,A4,Press photographer,2 years,OWN,20000.0,Not Verified,Mar-2025,Charged Off,car,Public affairs consultant,34026,NV,12.75,Sep-2012,20,0,45577,53.8,8,Individual,,,Mrs election read professional suddenly along specific. Resource sure travel out either under check.,https://www.lendingclub.com/browse/loanDetail.action?loan_id=5cedd975-a8b2-4d8b-96e1-d51e21eba556,8c197d49-5731-4c94-b678-ab5c6da6b054,1,f,5015.09,5686.32,2936.03,14164.09,104.87,2311.52,51.68,623.82,23.97,Mar-2025,465.03,Sep-2025,,,,0,,,,3.0,,11.0,1.0,42095.0,,2.0,14.0,17192.0,46.8,81137.0,,3.0,5.0,3.0,2890.0,722.0,59.1,,,226.0,205.0,49.0,14.0,35.0,15.0,4.0,,,14.0,5.0,,25.0,0.0,7.0,48.0,15.0,,,,,3.0,,75.4,,,29502.0,14263.0,,N,N,,,
10688.65,10539.5,9915.98, 36 months,15.12%,371.16,B,A4,,,MORTGAGE,56385.96,Verified,Sep-2023,Fully Paid,medical,,70476,TX,12.36,Jun-2006,22,1,21088,44.6,14,Individual,,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=aab5133d-6ae9-4575-af26-5aa875642de4,30747ba8-e691-4feb-b8b9-1728db61a62c,1,w,4345.75,5180.7,12366.34,3837.46,8858.47,2176.56,80.01,846.24,98.03,Feb-2025,571.4,,Jun-2025,,48.0,1,,12032.0,1.0,4.0,6.0,,48.0,31540.0,22.0,3.0,8.0,3092.0,6.2,2719.0,,14.0,13.0,,29017.0,32191.0,,0.0,,181.0,58.0,1.0,31.0,105.0,102.0,16.0,,4.0,,15.0,14.0,27.0,22.0,,44.0,28.0,40.0,,,,18.0,82.5,31.5,,180982.0,39233.0,88972.0,,N,N,,,
7308.09,7176.77,7039.04, 36 months,15.82%,256.29,B,B2,Product manager,8 years,OWN,43727.16,Verified,Apr-2024,Fully Paid,wedding,"Teacher, primary school",11181,IL,5.37,Jun-2012,24,0,15514,48.1,17,Individual,,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=de9a73f3-77ff-46dd-8e22-9d99bad4ef3f,7a45fd9c-e0b0-480f-b044-9f4d234a6d9e,1,f,3617.82,3489.06,4338.16,4496.41,3519.21,1393.16,9.07,32.62,5.77,Jul-2025,141.24,May-2026,,,,1,,15417.0,,,8.0,9.0,,34540.0,43.1,,4.0,10521.0,,80070.0,,,,3.0,,,20.4,,,46.0,271.0,,47.0,,,10.0,,,19.0,4.0,20.0,5.0,9.0,38.0,19.0,18.0,3.0,,,,4.0,80.5,,,130429.0,7214.0,,,N,N,,,2022-12-25
16251.89,15613.05,14159.3, 36 months,11.53%,536.14,D,B1,,< 1 year,MORTGAGE,43793.64,Source Verified,Jul-2025,Fully Paid,educational,,27787,MD,8.66,Feb-2007,15,0,43017,24.0,27,Individual,,0.0,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=278f4f01-309c-4eba-8b62-65134c6d1dba,c0a17205-35c6-4e46-a118-503cb23585e0,1,f,2333.17,4419.26,14436.93,9697.12,6669.82,207.3,2.29,957.32,64.32,,515.16,Apr-2026,Mar-2025,2.0,,2,,,2.0,4.0,,,21.0,1951.0,,3.0,14.0,17456.0,77.7,49130.0,0.0,,19.0,11.0,49422.0,16047.0,2.6,,,9.0,12.0,44.0,,117.0,,6.0,109.0,,15.0,3.0,,37.0,,15.0,22.0,11.0,17.0,4.0,,,2.0,82.4,37.9,,35554.0,2112.0,27565.0,50732.0,N,Y,,,
19424.97,18882.74,18576.11, 36 months,17.29%,695.39,B,B1,,6 years,RENT,21300.06,Not Verified,Feb-2025,Default,other,Financial trader,19482,MO,19.41,Apr-2011,23,0,41025,69.8,46,Joint App,,0.0,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=44fe97a9-83d9-4564-967f-e5c78a66d80d,c2d10663-9564-448b-8131-9e15d55c66eb,1,f,3360.26,3043.65,2705.23,1548.67,2239.27,5101.82,1.12,692.87,76.86,Dec-2024,1016.35,Mar-2026,Nov-2024,,,1,1261.0,,,3.0,2.0,2.0,52.0,22987.0,,9.0,,14636.0,62.0,97615.0,7.0,12.0,12.0,5.0,18801.0,,,0.0,,273.0,235.0,,34.0,14.0,,19.0,,,8.0,27.0,28.0,4.0,25.0,20.0,,2.0,45.0,,,,14.0,73.3,,,20649.0,11591.0,,,Y,N,,,2025-05-05
7730.61,7497.99,7463.59, 60 months,14.79%,183.05,E,A2,Database administrator,2 years,OTHER,26874.61,Not Verified,Aug-2023,Fully Paid,other,Travel agency manager,21949,AZ,11.33,Nov-2018,21,2,33330,3.3,37,Individual,6.0,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=d92e711c-0a08-4395-9c38-0c0814f023bf,2536af54-305a-4cc4-aee4-0ed59f0b8bb9,1,f,3364.85,3620.88,4096.08,4935.41,4876.53,1541.18,6.33,53.68,86.56,Sep-2024,213.84,Jul-2026,Apr-2025,,,2,6661.0,45596.0,1.0,2.0,8.0,5.0,19.0,18225.0,,,9.0,75.0,4.0,46814.0,0.0,12.0,14.0,15.0,,8389.0,39.2,,,43.0,232.0,23.0,35.0,13.0,,,,,,8.0,3.0,28.0,29.0,27.0,48.0,12.0,,,,,6.0,80.9,75.9,,11999.0,580.0,73829.0,93954.0,N,N,,,
17187.95,16975.96,16168.25, 36 months,10.66%,559.94,F,A3,"Scientist, audiological",3 years,MORTGAGE,62299.72,Source Verified,Mar-2024,Charged Off,moving,,51859,OK,18.47,Jan-2006,19,0,48989,45.6,19,Individual,,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=7b603594-cc73-46e0-a667-c586a2b428f0,241252a2-e09c-47af-8aae-89f0219a3f1b,1,f,4403.44,3742.96,6469.81,12518.3,16610.18,4646.54,3.05,480.95,32.95,Feb-2025,678.88,Aug-2025,Jan-2025,,,2,5127.0,,3.0,,,14.0,34.0,31577.0,,0.0,10.0,7425.0,64.7,81845.0,3.0,,17.0,,7398.0,,99.1,,,239.0,,14.0,46.0,118.0,23.0,5.0,,,5.0,24.0,13.0,14.0,24.0,36.0,40.0,21.0,7.0,1.0,,,,82.5,26.7,,16737.0,96675.0,82248.0,23400.0,N,N,,,
2361.48,2257.74,2132.85, 36 months,9.57%,75.72,B,B1,"Pharmacist, community",,RENT,35407.45,Source Verified,Dec-2023,Fully Paid,major_purchase,,36622,GA,12.23,Oct-2013,12,2,32142,,41,Individual,9.0,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=07ab1e4e-9b14-4534-9b3e-638304818f9f,213c8e1e-35ac-4ac0-bcec-ab0c839106db,1,f,619.19,1034.55,369.99,1981.74,1558.29,386.08,40.51,647.07,55.01,Jan-2025,15.84,Apr-2026,Feb-2025,,,0,5043.0,14624.0,,4.0,3.0,4.0,37.0,48718.0,22.5,6.0,2.0,,2.8,83798.0,,4.0,19.0,19.0,23755.0,38816.0,,,,109.0,205.0,,48.0,58.0,,,,,4.0,18.0,11.0,19.0,1.0,23.0,48.0,7.0,10.0,,,,6.0,74.8,23.2,,87355.0,23566.0,,,N,N,,,
