loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,title,zip_code,addr_state,dti,earliest_cr_line,open_acc,pub_rec,revol_bal,revol_util,total_acc,application_type,mort_acc,pub_rec_bankruptcies,desc,url,member_id,policy_code,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_il_6m,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,hardship_flag,debt_settlement_flag,random_field_1,random_field_2,random_field_3
13076.86,12903.03,11846.7, 36 months,,437.83,A,A4,Fish farm manager,< 1 year,,47561.43,Verified,May-2024,Charged Off,debt_consolidation,"Surveyor, building",20298,2023-13-45,19.89,Jan-2016,12,0,12141,70.6,26,Individual,7.0,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=fc3aadb0-8bd4-4ea8-8565-e58da8e5f290,8dc426de-f33d-4c13-8bad-0e06b89f681e,1,f,6324.9,6104.37,3568.02,13854.15,9752.15,3839.88,94.82,476.24,11.35,Nov-2024,527.16,,Sep-2024,,,1,,,0.0,0.0,,,,,2.5,7.0,2.0,322.0,,,,4.0,6.0,15.0,45616.0,29487.0,29.3,,,68.0,78.0,10.0,41.0,32.0,88.0,2.0,,,9.0,16.0,1.0,6.0,8.0,,,26.0,47.0,,,,12.0,94.5,3.8,,,,33358.0,6733.0,N,,Pattern clear message produce dog game.,,
18739.8,18423.95,16819.41, 60 months,10.39%,401.75,2023-13-45,,Commercial/residential surveyor,4 years,RENT,27619.03,Verified,Mar-2025,Charged Off,MEDICAL,Retail buyer,69527,,22.1,Jul-2010,9,0,1063,95.9,45,Individual,0.0,,Question data lawyer white. Doctor stock present. Goal could administration evidence.,https://www.lendingclub.com/browse/loanDetail.action?loan_id=a8d21e5f-050e-42d1-9cb9-d2e7bc53d5ca,a96f967c-9c5e-4886-8b30-e6c09fada724,1,w,7205.65,9208.32,11046.97,19370.48,16284.35,2077.64,32.89,729.6,91.05,,256.55,,May-2025,,,2,,14923.0,,0.0,5.0,3.0,44.0,,2.2,8.0,,12333.0,52.4,99774.0,2.0,2.0,19.0,18.0,29042.0,21042.0,11.2,,,150.0,123.0,25.0,19.0,52.0,,6.0,,,3.0,22.0,3.0,16.0,26.0,22.0,45.0,27.0,16.0,,,,2.0,81.5,97.9,,4512.0,7062.0,,14086.0,,N,,,
1000.0,983.57,913.96, 60 months,13.87%,23.2,C,A4,Veterinary surgeon,7 years,MORTGAGE,50812.14,Not Verified,Oct-2024,Fully Paid,other,Logistics and distribution manager,69176,FM,8.36,May-2008,3,0,11722,30.8,21,Individual,,,2023-13-45,https://www.lendingclub.com/browse/loanDetail.action?loan_id=4e70df0b-43f4-4c73-bcbe-fba07a65dde1,71697781-4636-4184-ae67-25d429396be8,1,w,26.48,271.96,819.75,147.82,941.39,252.54,2.27,177.58,66.52,Dec-2024,36.2,Oct-2025,,0.0,,2,2993.0,50356.0,,4.0,0.0,0.0,34.0,14704.0,68.9,,,1647.0,61.3,80584.0,0.0,,10.0,8.0,3026.0,48060.0,40.6,,,,,48.0,36.0,84.0,43.0,,,,,0.0,13.0,27.0,7.0,38.0,25.0,6.0,,,2.0,,,57.8,8.5,,70729.0,79209.0,85106.0,33975.0,2023-13-45,,,,
30459.01,29090.64,28891.54, 36 months,18.21%,1104.38,B,B1,Veterinary surgeon,2 years,RENT,67965.34,Verified,Dec-2023,Late (16-30 days),OTHER,Seismic interpreter,18889,AK,1.47,Apr-2020,7,2,14734,,25,Individual,,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=e0a1dc55-8196-4fc9-8eb1-e5ab351659bd,,1,w,12170.57,2397.91,6816.97,35762.56,21847.05,2288.87,59.09,534.11,84.45,Jul-2025,1837.08,Nov-2025,,0.0,,1,8422.0,,1.0,0.0,,,13.0,,10.5,2.0,14.0,122.0,64.3,,,,,5.0,19186.0,19208.0,49.6,,,299.0,136.0,,,,,14.0,,,15.0,16.0,26.0,,9.0,,1.0,29.0,27.0,,,,3.0,,83.9,,,30368.0,8637.0,28871.0,N,N,,,
5662.74,5490.33,4986.08, 36 months,14.30%,194.36,D,A4,Television floor manager,9 years,RENT,34776.45,Not Verified,Mar-2025,Fully Paid,CAR,Commercial horticulturist,43226,IN,13.07,Oct-2012,10,2,49002,,34,Joint App,,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=ae72a0da-183f-48a8-bf36-b8487c7bf582,d9003da5-7198-4f3a-aafd-15afd27485c1,1,w,688.78,1274.64,758.06,465.58,2607.38,572.65,50.59,965.78,40.74,Aug-2024,37.94,,,,77.0,2,9827.0,88324.0,3.0,2.0,0.0,13.0,14.0,,,,11.0,16988.0,20.2,55381.0,,11.0,15.0,0.0,17377.0,28989.0,83.2,,,107.0,46.0,,,99.0,,12.0,,,9.0,25.0,19.0,10.0,,,24.0,8.0,14.0,,,,10.0,69.2,37.2,,,6567.0,80156.0,17726.0,N,Y,Town record third inside your.,,
11424.03,10989.69,10477.52, 36 months,18.94%,418.44,A,A5,"GEOLOGIST, WELLSITE",,OWN,56426.96,,Aug-2024,Fully Paid,moving,"Designer, textile",70629,ME,9.48,Dec-2012,17,0,16727,33.9,46,Individual,5.0,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=7b96e0bf-c1e7-46a5-a2f1-53e37892c8a4,c769b97a-780a-459f-ba1f-d34d90319bf6,1,w,175.85,4134.37,12412.92,10906.48,6669.73,2300.7,99.02,90.66,66.72,Apr-2025,535.68,Jun-2026,Sep-2024,,,0,6190.0,,1.0,1.0,4.0,5.0,,20165.0,,5.0,3.0,14772.0,,71792.0,4.0,2.0,17.0,5.0,7222.0,24236.0,,0.0,,177.0,29.0,3.0,37.0,99.0,62.0,,83.0,,5.0,20.0,13.0,,14.0,,38.0,29.0,24.0,,,,16.0,66.9,59.4,,58799.0,96494.0,72134.0,53494.0,,N,The exactly left able indicate show check fall.,,
19333.18,-18911.57,17673.86, 36 months,25.10%,769.7,D,A3,ENGLISH AS A FOREIGN LANGUAGE TEACHER,10+ years,MORTGAGE,51883.39,Verified,Sep-2023,Fully Paid,car,"Journalist, newspaper",85087,,15.75,Sep-2012,6,0,30797,64.7,6,Individual,7.0,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=f1531e49-d365-4713-b373-bfcd1a1c74b8,e7f78774-ef41-4343-a28d-7ca1db4b5c81,1,f,2269.59,3989.16,18566.58,13177.3,17746.18,5530.84,94.44,437.7,61.19,Aug-2024,1095.89,,Jan-2025,,,2,,38674.0,4.0,,,2.0,53.0,26821.0,81.1,,,,73.0,,4.0,,3.0,8.0,,48053.0,55.5,,,150.0,283.0,,22.0,53.0,,1.0,,,17.0,5.0,21.0,,7.0,17.0,27.0,18.0,3.0,,0.0,,16.0,,23.2,,151935.0,6120.0,,57047.0,N,,,,
18537.56,17937.69,16152.87, 36 months,9.36%,592.61,C,B1,"Therapist, drama",,OWN,51016.09,Verified,Jan-2025,Fully Paid,educational,English as a second language teacher,78833,MP,0.0,,17,0,20653,38.3,30,Individual,,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=fa1f0c8c-93fe-4894-8ebb-09580e6622c2,,1,w,3656.34,476.71,14030.72,21953.18,15835.47,4216.87,17.65,748.62,8.15,Sep-2024,439.6,,Jan-2025,,33.0,0,8394.0,83184.0,3.0,0.0,,14.0,9.0,,98.6,1.0,,10317.0,,,,17.0,18.0,17.0,26415.0,41290.0,,,,262.0,12.0,58.0,14.0,65.0,,,,,11.0,1.0,2.0,30.0,4.0,14.0,36.0,25.0,29.0,,,,1.0,80.8,4.1,,,,96207.0,,,N,,,
11776.12,11342.53,10322.87, 36 months,,362.68,F,A3,,,RENT,33428.48,Verified,Apr-2025,Fully Paid,home_improvement,Associate Professor,21526,AK,20.83,Aug-2011,14,0,675,,47,Individual,3.0,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=2be25c28-4f76-45f2-9580-d829fe16cfb0,72597aea-a039-40e2-87f5-47efddd00c4f,1,f,3429.63,801.59,3494.34,4898.98,3788.67,2746.19,42.57,542.1,22.91,,152.34,Nov-2025,Nov-2024,,22.0,2,,,4.0,4.0,1.0,3.0,30.0,,75.4,5.0,,6309.0,82.0,50231.0,3.0,,14.0,19.0,32076.0,23656.0,88.1,,,248.0,218.0,,4.0,45.0,,12.0,,,18.0,21.0,,19.0,3.0,29.0,19.0,6.0,0.0,,,,8.0,95.4,31.2,,10340.0,90231.0,59495.0,55029.0,N,N,,,
20825.68,20733.58,-19977.08,,8.08%,653.38,D,A1,,,RENT,25692.75,Verified,Jul-2025,Fully Paid,renewable_energy,,08687,MD,9.95,Jan-2006,6,1,39842,12.2,8,Individual,,0.0,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=c65cfcfb-b8b0-4b6e-a6f6-ce52bf29ec02,4b51cdfe-fad7-4522-bc23-fd0a560a6983,1,f,6971.58,1905.12,2479.15,8022.43,12756.19,2953.79,33.22,882.95,46.86,Oct-2024,41.37,Aug-2025,Dec-2024,,,1,9099.0,20729.0,3.0,0.0,2.0,2.0,46.0,24675.0,37.4,5.0,,,58.9,89566.0,4.0,,2.0,1.0,2171.0,49641.0,62.0,0.0,,81.0,208.0,,16.0,36.0,,7.0,88.0,,2.0,2.0,5.0,32.0,,8.0,48.0,,14.0,,4.0,,13.0,98.3,16.7,,139992.0,25956.0,63774.0,,,N,,,
1000.0,962.91,919.82, 36 months,22.83%,38.62,D,B3,HORTICULTURAL THERAPIST,5 years,OTHER,72526.07,Not Verified,Jan-2025,Fully Paid,HOME_IMPROVEMENT,"Designer, textile",63514,,15.99,Jul-2005,15,0,5833,51.5,35,Joint App,3.0,,"Win tax play sell there money relationship. Candidate cause property age study international return.
Reveal energy public technology age today case. Like over area great. One important glass join.",https://www.lendingclub.com/browse/loanDetail.action?loan_id=9387c258-f1c9-4df5-bbaa-d35bdc1260d4,c9fa2134-9a02-4819-9fcb-567b5d6c51d6,1,,158.54,447.88,1111.66,708.31,296.83,231.2,88.54,860.77,80.72,,31.76,Oct-2025,,,,1,,99844.0,,3.0,2.0,0.0,47.0,13343.0,68.6,9.0,,19248.0,66.4,96535.0,6.0,10.0,6.0,17.0,,23500.0,26.2,,,164.0,264.0,,22.0,98.0,,22.0,,,6.0,,22.0,28.0,15.0,,6.0,26.0,23.0,4.0,,,13.0,57.2,11.7,,,33545.0,79748.0,80237.0,N,N,,,
18500.31,17968.76,17729.67, 60 months,8.73%,381.6,B,,,< 1 year,MORTGAGE,33978.56,Verified,May-2025,Charged Off,credit_card,,05711,ND,0.0,,6,1,49721,42.9,48,Individual,9.0,,Number your institution card should. South beat turn character. Maybe its marriage hotel son artist.,https://www.lendingclub.com/browse/loanDetail.action?loan_id=91a4bf82-1fd3-41bd-a12b-367209f60d81,b647d00b-9b5e-4997-a826-76cf1c062ee8,1,w,6346.12,1416.07,9306.98,2689.1,10939.05,5002.34,60.88,393.07,93.79,Mar-2025,195.36,,,,,2,2271.0,77401.0,,1.0,8.0,11.0,,,79.7,,6.0,4435.0,67.4,,,2.0,16.0,3.0,38374.0,45929.0,,,3044.0,164.0,154.0,9.0,7.0,33.0,,15.0,77.0,,14.0,10.0,19.0,23.0,2.0,30.0,28.0,20.0,3.0,,9.0,,0.0,68.5,85.8,,,75540.0,6266.0,13657.0,N,Y,,,
12603.34,12442.11,11414.96, 60 months,13.38%,289.22,C,A2,CLINICAL EMBRYOLOGIST,,OWN,58197.32,Not Verified,Jul-2024,Fully Paid,medical,,30468,MO,3.07,Feb-2006,13,2,20803,41.5,30,Individual,,0.0,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=a4527cb6-fdba-48a2-b39e-abc9e167eb40,0ed806f5-b668-47bc-a5af-7e9a45866aad,1,w,1452.2,4771.23,9299.88,10910.66,350.34,655.39,63.03,89.68,76.49,,295.12,May-2026,Jan-2025,,,2,,,,,0.0,5.0,7.0,33925.0,,7.0,14.0,10880.0,79.5,,,19.0,13.0,,22826.0,5384.0,43.8,,,146.0,291.0,34.0,,50.0,,18.0,111.0,,,,10.0,7.0,,36.0,31.0,0.0,1.0,,,,19.0,90.4,32.9,,92134.0,75998.0,46508.0,55982.0,,Y,,,
-1000.0,971.1,965.18,,9.86%,21.18,F,B5,"Geologist, wellsite",5 years,,21920.76,Not Verified,Oct-2024,Charged Off,HOME_IMPROVEMENT,MANUFACTURING ENGINEER,21461,ME,4.24,Nov-2017,10,1,10667,17.4,16,Individual,3.0,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=a5a28525-c73e-4026-a97f-b5a71e755bd7,d7633e2b-0707-46e9-8b54-25f0b7c53c59,1,f,315.73,178.27,31.11,26.51,108.78,211.51,86.54,70.32,29.65,,4.51,Feb-2026,Oct-2024,2.0,,2,,22667.0,0.0,1.0,8.0,4.0,50.0,35749.0,,6.0,10.0,3633.0,72.0,89507.0,3.0,13.0,3.0,0.0,49028.0,49830.0,16.9,,,177.0,104.0,53.0,16.0,104.0,38.0,4.0,,,,21.0,5.0,26.0,12.0,33.0,28.0,9.0,,,,,,74.4,,,101911.0,75801.0,14778.0,75924.0,N,N,,,
14015.16,13531.99,12527.18, 36 months,13.24%,473.85,D,B2,"PROGRAMMER, SYSTEMS",,,65229.31,Source Verified,Aug-2023,Fully Paid,wedding,Hydrogeologist,54524,WA,7.98,Apr-2013,14,0,18037,56.2,38,Individual,,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=f335a020-2b70-455b-9edd-d34f32436f41,,1,f,6517.09,1204.89,3249.47,1997.24,3742.49,2391.77,32.94,559.32,48.3,Sep-2024,902.14,Mar-2026,Mar-2025,,,0,,80212.0,,,1.0,0.0,36.0,32817.0,52.6,9.0,,,86.8,87510.0,,19.0,19.0,,,18638.0,30.8,,,,271.0,,,19.0,,11.0,63.0,,7.0,,4.0,33.0,,16.0,34.0,14.0,33.0,,,,11.0,81.9,,,,96602.0,56726.0,35351.0,N,N,,,
2956.56,2948.64,2740.48, 60 months,11.89%,65.6,E,B5,,4 years,OTHER,20000.0,Not Verified,Mar-2024,Fully Paid,medical,,57514,ND,21.26,Aug-2014,10,2,7792,13.2,6,Individual,5.0,,"Crime edge turn industry. Maintain act service trial a far. Look thus inside office feeling raise give rest.
People discover look reality left whatever. Wear wind put television after.",https://www.lendingclub.com/browse/loanDetail.action?loan_id=23b513ec-56a1-49a8-994f-32e890a24e6b,d43ca55b-b8d1-41b8-9f0d-6a74b9ff6b2f,1,w,219.65,768.92,714.83,2963.51,1943.31,759.14,86.07,334.31,7.44,Feb-2025,57.81,,Apr-2025,,,2,,,2.0,,2.0,0.0,52.0,21610.0,,1.0,6.0,14317.0,,,2.0,,15.0,,23175.0,21537.0,10.2,,,,142.0,4.0,36.0,35.0,73.0,23.0,69.0,,13.0,16.0,24.0,39.0,16.0,12.0,20.0,7.0,45.0,,,,2.0,64.6,15.7,,,3823.0,99496.0,,N,N,,,
9675.31,9622.43,9136.5, 36 months,15.33%,336.97,C,A4,Financial controller,10+ years,RENT,78620.24,Verified,Apr-2025,Fully Paid,renewable_energy,Child psychotherapist,65608,OH,12.61,Sep-2018,20,1,26003,79.8,32,Joint App,,1.0,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=9559026c-58b9-4298-a8b0-471f1bffea3c,ba241360-eac5-4902-bdfd-07376e188c24,1,w,1985.35,1079.1,3550.45,3064.15,1492.13,1193.15,47.64,635.9,59.54,Mar-2025,132.5,,Mar-2025,,,0,,71529.0,4.0,0.0,5.0,,58.0,12757.0,,6.0,,2929.0,93.7,98034.0,3.0,,,18.0,42821.0,14383.0,30.7,,,178.0,5.0,,29.0,51.0,,21.0,,,2.0,7.0,0.0,24.0,,17.0,17.0,,,,,,17.0,72.6,69.8,0.0,41174.0,25423.0,26445.0,71617.0,,,,,
12270.1,12244.56,12178.08, 36 months,6.85%,378.04,B,,Dietitian,9 years,OWN,57852.01,Source Verified,Mar-2024,Fully Paid,home_improvement,Geochemist,32872,MH,26.01,Feb-2007,10,2,48364,,8,Individual,,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=fbae11a9-4299-449e-bcfa-a5a3cd5f5b61,,1,f,3424.02,2647.22,6469.09,13830.45,7214.44,1527.21,48.97,929.46,34.55,,293.13,,Oct-2024,,47.0,0,,16485.0,3.0,,2.0,5.0,,49104.0,63.2,3.0,2.0,16967.0,77.5,59341.0,3.0,1.0,1.0,14.0,13304.0,20914.0,,,,273.0,26.0,40.0,7.0,76.0,,22.0,,,2.0,,28.0,32.0,,,,19.0,18.0,,,,,88.9,81.3,,,6699.0,56406.0,71678.0,Y,N,,,
5106.7,4866.99,4637.55, 36 months,10.79%,166.69,E,B3,Furniture conservator/restorer,1 year,MORTGAGE,63732.64,Verified,Jun-2024,Current,major_purchase,Insurance broker,57526,MO,10.78,Feb-2007,9,0,33822,89.4,28,Individual,1.0,,"Red class recognize travel local sea. Dark tend image test call. On risk stock spring late send.
Once hand pay sort significant not inside. Organization again magazine mother no house wait.",https://www.lendingclub.com/browse/loanDetail.action?loan_id=1d2b6ac1-2cbe-47f2-a205-cc77c9aa3db6,db28150f-82f9-4ace-9b7d-70be6b46bd8e,1,,96.25,937.51,3323.23,907.57,3811.2,12.8,16.86,580.8,71.44,,235.19,Jun-2026,Nov-2024,0.0,,0,,46716.0,0.0,0.0,,,,14674.0,,9.0,,3409.0,31.3,,,,14.0,6.0,2484.0,2597.0,3.9,,7743.0,,184.0,41.0,33.0,9.0,,,,,1.0,,,,,22.0,9.0,15.0,36.0,,,,8.0,89.0,89.0,,,15732.0,9340.0,98557.0,Y,N,2023-13-45,,
13870.65,13180.97,12972.78, 36 months,15.85%,486.66,C,B5,CLINICAL MOLECULAR GENETICIST,,OWN,94759.9,,Apr-2025,Charged Off,,Water engineer,40723,OH,21.79,Jan-2007,14,0,7079,,27,Individual,,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=c1729a6d-9547-4eef-86bf-c2c9335c1ff0,d6bfb713-95eb-477d-bac8-8a90fce1047f,1,w,2097.49,4501.59,15420.45,7860.23,8298.93,2064.1,84.18,231.87,48.42,Aug-2024,557.66,,,,,2,,47490.0,,4.0,0.0,3.0,54.0,37688.0,46.0,2.0,2.0,3561.0,1.2,56822.0,1.0,4.0,16.0,17.0,42152.0,32388.0,70.9,,,151.0,207.0,50.0,21.0,27.0,,11.0,5.0,0.0,0.0,7.0,15.0,1.0,3.0,1.0,,7.0,21.0,,,0.0,10.0,66.0,68.4,,53372.0,82218.0,54962.0,90712.0,N,N,,,
1563.63,1522.4,1432.31, 60 months,11.99%,34.78,C,A1,Operational investment banker,< 1 year,RENT,23630.45,Not Verified,Sep-2023,Charged Off,educational,"Surveyor, quantity",10759,PA,22.87,Jan-2008,12,1,26084,90.4,11,Individual,,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=708ac818-afed-4887-bced-2f206670b86b,,1,,422.68,76.18,1773.8,1154.12,1289.41,306.01,84.81,262.61,30.89,Aug-2024,39.94,Mar-2026,May-2025,,,1,756.0,24048.0,0.0,2.0,,,45.0,2121.0,,4.0,11.0,14522.0,,,2.0,,15.0,2.0,21679.0,,34.7,,,39.0,294.0,17.0,15.0,90.0,96.0,12.0,,,7.0,22.0,17.0,6.0,,31.0,,29.0,36.0,,9.0,,6.0,55.9,,,49247.0,48916.0,42304.0,,N,N,,,
14320.0,14212.57,13268.01, 36 months,11.70%,473.58,B,A5,Insurance underwriter,1 year,,26313.61,,Oct-2023,Fully Paid,credit_card,,08895,2023-13-45,6.72,Apr-2016,22,1,19933,51.8,26,Individual,,,2023-13-45,https://www.lendingclub.com/browse/loanDetail.action?loan_id=8c015916-0f19-4b9f-b3bf-d7278f8f2221,ad2c00db-696a-4ff2-9cd2-f4038499dd72,1,w,3183.26,3831.6,5893.71,6665.88,12342.2,2833.62,90.84,879.27,78.56,,123.13,,Apr-2025,,,1,8788.0,58091.0,,,1.0,4.0,22.0,,1.1,,2.0,19157.0,53.9,40172.0,,11.0,2.0,10.0,2541.0,22053.0,,,8058.0,157.0,162.0,,44.0,85.0,86.0,10.0,46.0,4.0,0.0,18.0,16.0,26.0,9.0,5.0,4.0,16.0,17.0,1.0,,,2.0,98.0,12.7,,168278.0,,94369.0,,N,N,,,2022-11-08
17064.46,16330.87,16048.01, 60 months,7.96%,345.67,,B5,"Engineer, maintenance (IT)",< 1 year,,23777.78,Source Verified,Jul-2024,,home_improvement,"Administrator, education",51181,OH,14.22,,9,0,21315,6.0,39,Individual,,,"Feeling fund for explain manage thank window. Phone name attention current accept drug almost.
Certain special team fly. Understand Republican government usually.",https://www.lendingclub.com/browse/loanDetail.action?loan_id=8940315b-1a2f-4069-91cc-4aec6b7a9671,16520d80-5a99-42fe-a0da-e1ad549e39c8,1,f,5740.5,409.05,19273.14,8827.94,1849.28,3925.58,86.68,929.5,50.64,Apr-2025,403.36,Jun-2026,Jul-2025,,,0,,92792.0,3.0,,4.0,,10.0,18555.0,,4.0,0.0,5800.0,57.0,40246.0,0.0,1.0,19.0,0.0,40548.0,31211.0,10.9,,,113.0,,48.0,8.0,116.0,,3.0,59.0,,1.0,28.0,2.0,30.0,19.0,9.0,34.0,8.0,49.0,,,,12.0,73.2,9.9,,,94856.0,,75120.0,N,N,,,
13964.85,13292.43,-12608.64, 36 months,13.46%,473.62,D,A4,Estate agent,5 years,RENT,37838.25,Source Verified,Jun-2024,Fully Paid,debt_consolidation,Tax inspector,32627,2023-13-45,19.2,Sep-2016,22,1,8831,59.0,29,Individual,0.0,,Woman performance wife reason plan company. Difference gas draw mission do choice. Data child full perform get medical amount.,https://www.lendingclub.com/browse/loanDetail.action?loan_id=d6f91ad2-62dc-4415-aa03-323d8b3aecd8,,1,f,3240.96,2498.22,12287.88,5813.68,12121.95,2830.72,4.4,559.85,82.24,,286.77,Nov-2025,Jul-2025,2.0,,0,,,2.0,,9.0,9.0,27.0,49256.0,,7.0,,9588.0,77.8,19417.0,,13.0,16.0,4.0,22943.0,38894.0,77.8,,,90.0,208.0,51.0,39.0,92.0,2.0,12.0,106.0,,,22.0,,19.0,22.0,25.0,,27.0,38.0,,,,8.0,,3.4,,,97832.0,92674.0,45600.0,N,N,,40.0,2023-13-45
1000.0,965.18,886.53,,,23.37,A,B4,Furniture conservator/restorer,4 years,OWN,36303.3,Source Verified,Oct-2024,Fully Paid,small_business,Armed forces operational officer,,MN,7.56,Nov-2016,6,1,40960,60.5,5,,1.0,1.0,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=b8c24e2f-a317-4de3-ab1c-f4eaaeb9d145,4e76524d-c123-4ca9-92f7-7737df324996,1,f,330.59,197.23,1070.4,632.5,868.87,183.49,31.29,898.71,87.97,Aug-2024,10.11,,Jul-2024,,,0,,,0.0,1.0,,8.0,43.0,49463.0,24.4,,,18777.0,12.3,98010.0,7.0,,8.0,,,10983.0,81.7,,,215.0,53.0,7.0,39.0,3.0,90.0,6.0,,,15.0,16.0,28.0,,,,41.0,17.0,,,,,15.0,,52.3,,93772.0,82170.0,,6324.0,N,,,,
9483.12,9274.63,9261.03, 36 months,13.77%,323.07,A,,Clinical psychologist,4 years,,39027.77,Not Verified,,Fully Paid,educational,Consulting civil engineer,49925,GU,22.69,Oct-2015,15,2,48895,76.1,46,Individual,7.0,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=21d83863-8530-4f14-8356-5f1b55e7ef1b,7bf69467-c49c-4498-bb0a-bbcea37152f5,1,w,2099.03,4158.86,9650.79,6737.52,115.75,1224.83,26.31,170.75,53.47,2023-13-45,478.23,Dec-2025,Aug-2024,,,2,,71554.0,,1.0,7.0,1.0,,33276.0,,,,8223.0,,51932.0,,3.0,1.0,9.0,,17933.0,12.3,,,,238.0,7.0,,52.0,,14.0,,,18.0,26.0,,18.0,,28.0,27.0,5.0,12.0,,,,13.0,51.5,56.1,,12859.0,,6298.0,62364.0,N,,,,2022-02-28
3060.18,3026.07,2985.75, 36 months,13.56%,103.93,D,B5,Environmental education officer,6 years,MORTGAGE,43372.09,Not Verified,Apr-2025,Late (16-30 days),major_purchase,Commercial art gallery manager,77234,NE,23.92,Jun-2012,10,0,37023,52.3,37,,,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=3ea7367a-1ef9-499b-9596-866fdadce518,ea7b1209-e833-4e07-9670-49efda9b2fcf,1,f,1044.49,1015.85,3535.0,3178.31,1491.57,529.85,77.58,205.48,64.57,Feb-2025,14.48,,Aug-2024,,,1,,10250.0,1.0,,9.0,9.0,52.0,32800.0,55.5,7.0,8.0,15152.0,48.6,,2.0,8.0,,11.0,,,31.8,,9712.0,219.0,125.0,4.0,58.0,24.0,,1.0,112.0,,12.0,16.0,12.0,37.0,27.0,31.0,,10.0,44.0,4.0,1.0,,3.0,72.4,12.7,,93738.0,60329.0,12051.0,77261.0,N,N,,,
20742.77,20148.45,18471.76, 60 months,17.90%,525.65,D,,Social worker,9 years,OWN,20000.0,Not Verified,Aug-2024,Fully Paid,wedding,,13480,,28.34,Dec-2005,13,2,12367,22.3,34,Individual,9.0,,"Air present out. Join purpose street contain newspaper anything leave end.
Growth both physical design find lot. Guess loss thank front unit run.",https://www.lendingclub.com/browse/loanDetail.action?loan_id=7a64a037-40ff-4d9b-9858-63b139c5f252,27ab1cb5-e1a8-4957-ab5c-beb52955a24e,1,f,527.21,3038.7,1249.94,20660.21,18799.1,698.7,44.03,931.88,14.52,Feb-2025,319.88,,Dec-2024,,,2,,4698.0,2.0,0.0,3.0,1.0,,,,2.0,,18784.0,,28677.0,1.0,18.0,5.0,,49939.0,23950.0,21.3,,,149.0,292.0,58.0,16.0,89.0,,18.0,,,6.0,4.0,3.0,0.0,14.0,6.0,2.0,3.0,2.0,,0.0,,,78.1,95.0,,13351.0,45162.0,92064.0,97778.0,N,N,,,
