loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,title,zip_code,addr_state,dti,earliest_cr_line,open_acc,pub_rec,revol_bal,revol_util,total_acc,application_type,mort_acc,pub_rec_bankruptcies,desc,url,member_id,policy_code,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_il_6m,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,hardship_flag,debt_settlement_flag,random_field_1,random_field_2,random_field_3
25230.78,24815.14,23748.39, 60 months,10.53%,542.71,C,A1,"Accountant, chartered public finance",,OWN,81979.76,Source Verified,Apr-2025,In Grace Period,debt_consolidation,Data processing manager,96442,DE,0.0,Feb-2009,3,2,16536,54.4,9,Individual,,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=47d170fe-217e-4a29-96d1-a85cd8413a7c,77a06073-92bb-40c4-87dd-aa84bd528c07,1,f,8390.49,11311.66,17028.0,21087.05,23166.8,114.19,16.01,664.81,4.78,,0.74,Jan-2026,Oct-2024,,,0,,16915.0,3.0,2.0,7.0,14.0,,29024.0,66.2,0.0,7.0,18889.0,71.6,17603.0,6.0,13.0,15.0,4.0,26746.0,25945.0,2.1,,,,76.0,43.0,20.0,,73.0,12.0,,3.0,5.0,8.0,15.0,24.0,,9.0,,17.0,,,,,2.0,62.2,,,162196.0,91473.0,75452.0,1884.0,N,N,,,
13870.65,13180.97,12972.78, 36 months,15.85%,486.66,C,B5,Acupuncturist,,OWN,94759.9,Not Verified,Jun-2025,Charged Off,other,International aid/development worker,32282,MA,21.79,Sep-2017,14,0,7079,,27,Individual,,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=f02d680d-d12c-4052-bb8c-c41b2f1469be,b3dbd3d6-f118-4d18-8e8e-417854eb45b2,1,w,2097.49,4501.59,15420.45,7860.23,8298.93,2064.1,84.18,231.87,48.42,Nov-2024,557.66,,,,,2,,47490.0,,4.0,0.0,3.0,54.0,37688.0,46.0,2.0,2.0,3561.0,1.2,56822.0,1.0,4.0,16.0,17.0,42152.0,32388.0,70.9,,,151.0,207.0,50.0,21.0,27.0,,11.0,5.0,0.0,0.0,7.0,15.0,1.0,3.0,1.0,,7.0,21.0,,,0.0,10.0,66.0,68.4,,53372.0,82218.0,54962.0,90712.0,N,N,,,
15606.76,15327.85,14192.78, 60 months,9.13%,324.94,B,B3,Data scientist,4 years,MORTGAGE,32587.75,Not Verified,Sep-2023,Fully Paid,home_improvement,,31220,DE,22.3,Oct-2015,7,0,18069,,16,Individual,2.0,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=9b083d17-c7d1-4645-957c-e414c454ae88,565bfbad-6a7c-45ef-946a-1f70955dd7b8,1,w,2958.51,1368.61,12162.76,14192.78,3860.23,3337.76,44.68,283.58,52.34,Jul-2024,149.47,,Jul-2025,,,2,,85587.0,0.0,,,,13.0,15501.0,,3.0,12.0,16802.0,85.3,75113.0,4.0,19.0,13.0,,13957.0,25941.0,40.7,,,235.0,114.0,2.0,,33.0,,,,,,,,5.0,24.0,4.0,41.0,,1.0,,,,4.0,65.2,47.2,,115859.0,31586.0,,68922.0,N,N,,,
9727.7,9295.85,8486.05, 60 months,7.32%,194.11,B,A3,"Engineer, automotive",6 years,OWN,20000.0,Verified,Jun-2025,Late (31-120 days),moving,"Conservation officer, historic buildings",60015,ND,18.81,Jun-2018,23,2,8222,90.8,47,Individual,,,"Attorney million college rule. Save capital can table. Wait season such nor.
Certain long standard catch. Pm current item walk close movement.",https://www.lendingclub.com/browse/loanDetail.action?loan_id=4dcbaccd-918a-4b6e-a301-4772bd745a90,0b225ee2-250b-4341-b025-717f4e2fbe19,1,f,4242.83,1932.17,2690.85,3079.89,4258.85,2200.23,14.85,860.3,27.1,Jan-2025,34.7,,Dec-2024,2.0,,2,,44230.0,,2.0,6.0,8.0,,6696.0,5.2,,11.0,15377.0,41.1,,7.0,11.0,10.0,,14044.0,6580.0,16.6,,,,198.0,43.0,43.0,70.0,,17.0,,0.0,9.0,,23.0,8.0,,37.0,28.0,19.0,37.0,,,,18.0,73.2,37.9,,179466.0,4751.0,3474.0,33937.0,N,N,,,
11201.81,10890.47,10631.17, 60 months,5.00%,211.39,E,A3,Media buyer,,MORTGAGE,20000.0,Source Verified,Jan-2025,Fully Paid,credit_card,Engineering geologist,61586,CA,15.76,May-2009,15,2,4857,34.2,48,Individual,4.0,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=9e40b5d8-9d7e-435f-b972-2ae1d5f953aa,24a64d4e-193f-485b-9a13-933e1f2752db,1,w,3251.14,779.63,5968.91,8417.95,5476.54,1350.2,99.38,880.31,62.34,Jan-2025,262.41,Jun-2026,Sep-2024,0.0,,1,6207.0,24842.0,3.0,2.0,4.0,,46.0,13893.0,46.3,,5.0,7929.0,52.2,2454.0,8.0,16.0,,,18354.0,28398.0,95.6,,,,225.0,,38.0,110.0,119.0,22.0,,,9.0,20.0,1.0,34.0,24.0,34.0,,16.0,29.0,0.0,,,12.0,88.4,76.6,,77064.0,48511.0,1381.0,24322.0,N,N,,83.0,
21142.04,20828.96,19679.87, 60 months,12.86%,479.57,C,B2,Petroleum engineer,6 years,MORTGAGE,57623.48,Not Verified,Apr-2025,Charged Off,vacation,,99647,IN,32.44,Jul-2007,7,2,38913,21.8,7,Individual,,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=9033b11a-7c4f-48c6-931d-088500ba7f2b,e828cf30-1f02-4b21-be8f-5bda7cf4f6cc,1,f,2574.75,177.23,7262.5,4801.13,13818.29,4121.79,52.43,835.24,45.03,,401.93,Nov-2025,Sep-2024,,,2,,,3.0,2.0,8.0,7.0,22.0,19685.0,,4.0,,,,,4.0,,18.0,14.0,,46650.0,98.0,,,137.0,19.0,,32.0,76.0,,20.0,,,9.0,23.0,21.0,23.0,6.0,10.0,,9.0,0.0,,1.0,,19.0,76.3,0.0,,14522.0,82811.0,60411.0,80522.0,N,N,,,
11434.11,11144.85,10705.55, 36 months,9.47%,366.1,A,B4,"Civil engineer, consulting",4 years,MORTGAGE,34158.63,Verified,Nov-2023,Fully Paid,moving,,31759,SD,21.26,Nov-2018,11,2,48758,87.5,9,Joint App,,,"The garden white by early. Development others thing.
Month exist foot nice yes research lawyer. Course pick medical foreign full reach go few. Hotel in into score become call.",https://www.lendingclub.com/browse/loanDetail.action?loan_id=f9e30039-e447-42a9-9be0-7d17b8e22a8c,03141985-2c73-4e82-88c9-4c3145886d0f,1,w,5163.69,5406.97,11385.12,9795.12,5161.99,2502.67,50.27,392.27,92.8,Jan-2025,367.3,Sep-2025,Oct-2024,,,1,2646.0,76894.0,3.0,4.0,2.0,4.0,13.0,41849.0,,,,13579.0,94.8,2659.0,1.0,,1.0,6.0,14969.0,23020.0,47.8,,,84.0,134.0,36.0,41.0,104.0,,10.0,3.0,,14.0,17.0,21.0,1.0,8.0,14.0,,6.0,47.0,,,,14.0,,40.0,,86719.0,57676.0,85453.0,60783.0,N,N,,,
12151.67,11659.25,11352.92, 60 months,12.33%,272.34,A,B4,,4 years,OTHER,154232.47,Source Verified,Aug-2024,Fully Paid,wedding,,69783,TX,13.04,Mar-2008,11,2,13974,68.3,47,Individual,7.0,,"Oil language wait finally discover color season health. Discuss receive how yard.
Visit art suddenly resource. However finally choice phone hour to go.",https://www.lendingclub.com/browse/loanDetail.action?loan_id=0da3dd0a-dcfe-49d6-8bc4-4833db52d2a4,7fc310f2-ec2e-412f-8db8-a0a78d1779e7,1,f,3965.66,518.71,12744.94,9075.03,2980.99,2118.76,78.03,478.94,33.64,,248.29,Mar-2026,Mar-2025,,114.0,1,1761.0,,,,9.0,,10.0,49514.0,78.5,4.0,8.0,,8.6,,2.0,,,,48653.0,,,,,,67.0,,31.0,58.0,,,,,3.0,21.0,16.0,22.0,,16.0,,1.0,12.0,,,,10.0,95.8,,,94084.0,93373.0,23575.0,52207.0,N,N,,49.0,
19321.97,18358.97,17090.75, 36 months,8.59%,610.78,A,A1,Estate agent,< 1 year,RENT,34122.36,Verified,May-2024,Charged Off,home_improvement,Computer games developer,77540,KY,12.49,Sep-2011,14,2,30797,98.1,44,Individual,,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=d26265f6-ff21-4e3c-93ab-cabab927dcd7,0d51a713-6869-4374-a39d-9ab9c4ed19dd,1,w,8583.15,2135.31,7278.04,7243.11,17735.12,4809.98,23.68,75.07,82.28,,1025.47,Jan-2026,,,,0,9273.0,,,0.0,8.0,7.0,47.0,14497.0,35.0,,8.0,14162.0,,70829.0,9.0,,9.0,2.0,33597.0,15043.0,49.9,,,,291.0,5.0,8.0,83.0,77.0,9.0,,,10.0,3.0,4.0,14.0,24.0,34.0,,0.0,,,,1.0,11.0,53.5,,,198665.0,87016.0,65571.0,35971.0,N,N,,,
17223.98,16668.31,15627.14, 36 months,13.33%,583.07,C,B5,"Biochemist, clinical",4 years,OWN,117194.02,Verified,Oct-2023,Current,vacation,,92862,IL,0.0,Mar-2011,10,1,16987,90.3,42,Joint App,,,"Involve design right dinner. Heart discover under together experience. Find wrong walk enough. Black none movie dream.
Rate stay trip what their serve guess. Former whom agency include usually begin.",https://www.lendingclub.com/browse/loanDetail.action?loan_id=ae7505a3-5d67-4f0d-8534-50b9530d07dd,fa95d55f-2eeb-4f4c-960c-ab2e0019f20f,1,w,5804.84,2939.41,1833.96,1821.82,14075.34,779.83,48.66,596.5,49.69,Feb-2025,1082.25,Nov-2025,Jul-2024,,,1,,,,,6.0,14.0,41.0,33666.0,97.0,,3.0,1578.0,0.8,7763.0,5.0,3.0,0.0,16.0,38380.0,43537.0,19.4,1.0,,,175.0,24.0,9.0,30.0,,15.0,,,,22.0,,7.0,,,27.0,,39.0,3.0,,,10.0,69.5,85.7,,62352.0,57926.0,,48002.0,N,N,,,
28719.02,28182.8,27022.83, 60 months,7.78%,579.35,F,B2,"Scientist, marine",10+ years,RENT,20000.0,Not Verified,Aug-2023,Fully Paid,renewable_energy,Fish farm manager,09824,UT,23.81,Aug-2013,24,1,15603,,8,Individual,6.0,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=9856f525-d22d-4bf6-b228-2550f4313d68,059f0a02-cf91-477f-b98e-1491210b0b11,1,f,6811.18,13543.17,12911.4,13064.75,14868.92,5048.22,53.74,818.63,83.45,May-2025,690.77,,Oct-2024,,,2,,84405.0,,2.0,,,31.0,15260.0,2.6,9.0,,15089.0,56.3,92139.0,,,1.0,3.0,33065.0,39561.0,52.2,0.0,,136.0,123.0,18.0,45.0,76.0,,5.0,95.0,,16.0,20.0,8.0,34.0,22.0,1.0,29.0,3.0,1.0,,,,3.0,87.9,83.1,,104511.0,45698.0,81432.0,,Y,N,,,
11944.21,11880.0,10955.84, 60 months,10.37%,255.94,C,B1,Fashion designer,9 years,OTHER,58671.12,Not Verified,Dec-2023,Fully Paid,home_improvement,Pathologist,40240,KY,16.32,Dec-2006,4,2,20777,89.0,12,Individual,,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=5b08859a-920f-410b-a174-6a0e0ef06161,00f791a6-864c-4aed-a2cc-6fe2261f1830,1,f,2743.96,1861.43,1050.47,3830.08,7587.99,2838.2,12.63,420.58,43.58,Mar-2025,451.13,,,,79.0,0,,31553.0,4.0,,1.0,2.0,,7288.0,37.2,8.0,,18878.0,84.5,68969.0,8.0,,7.0,4.0,2597.0,39587.0,59.2,,,,105.0,41.0,27.0,,,8.0,66.0,,,28.0,8.0,8.0,,14.0,39.0,,14.0,,,,0.0,67.5,14.5,,143526.0,1152.0,6009.0,,Y,N,,,
6974.62,6719.12,6208.36, 36 months,9.40%,223.11,E,A5,Community arts worker,9 years,OWN,24804.44,Source Verified,Nov-2024,Fully Paid,home_improvement,Ranger/warden,04203,WI,12.16,Feb-2016,20,2,25431,82.3,24,Individual,,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=ab007e25-e25a-4de5-acc7-d568d35a05c6,94e255c2-7f1f-48bc-b7b5-7fe4aa5b6dca,1,f,913.72,2370.31,5880.38,8053.86,2248.38,143.17,11.45,66.25,58.54,Apr-2025,304.97,May-2026,Oct-2024,2.0,14.0,1,,83041.0,,2.0,,1.0,28.0,36756.0,29.9,4.0,3.0,,87.1,31527.0,4.0,,,7.0,36539.0,802.0,60.1,,,10.0,,15.0,39.0,64.0,,2.0,5.0,,,2.0,22.0,,15.0,1.0,8.0,17.0,3.0,,,,6.0,,5.8,,194658.0,73419.0,17002.0,,N,Y,,,
5871.07,5849.49,5413.56, 36 months,12.10%,195.28,C,B1,Retail manager,10+ years,RENT,21942.76,Verified,Nov-2024,Current,major_purchase,,60116,MS,17.13,May-2007,15,0,11704,35.0,21,Individual,,,"Central painting hotel number watch reality fear finally. Meet morning young evening car eye describe first. Run over improve.
Put act eye away property phone area.",https://www.lendingclub.com/browse/loanDetail.action?loan_id=b877c113-06d6-48a9-9aa3-8097347c8e57,3c65a1e5-ff06-46c3-860d-63083f9838d5,1,w,698.91,405.22,6963.28,5229.63,552.92,132.76,38.15,596.09,62.32,Jan-2025,96.86,,Jan-2025,,,0,,56029.0,,4.0,6.0,1.0,7.0,2318.0,97.1,5.0,13.0,15077.0,1.7,18089.0,7.0,19.0,11.0,,15198.0,16997.0,21.9,,6632.0,216.0,,58.0,15.0,26.0,95.0,22.0,,,3.0,18.0,10.0,37.0,24.0,,4.0,10.0,45.0,,,,15.0,67.3,36.7,,61184.0,2548.0,27013.0,,N,N,,,
9956.84,9725.39,9202.31, 36 months,12.41%,332.67,G,A4,IT technical support officer,9 years,MORTGAGE,20451.09,Not Verified,Aug-2024,Fully Paid,moving,"Biochemist, clinical",94028,VI,8.58,Nov-2012,11,2,5770,85.5,27,Individual,3.0,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=a44b2938-c7de-4ede-adf9-fb4c3a0d027b,29cbab7c-0373-4c2e-bbef-e14943fb39ec,1,f,204.43,1784.05,1478.39,9843.78,6079.11,1905.18,55.26,621.75,73.07,Mar-2025,512.39,,Sep-2024,,,0,8257.0,90765.0,3.0,0.0,3.0,7.0,16.0,20012.0,,7.0,7.0,11555.0,,59341.0,8.0,19.0,6.0,16.0,30141.0,26772.0,28.5,,,231.0,155.0,21.0,,115.0,3.0,,,,15.0,19.0,1.0,2.0,24.0,11.0,12.0,9.0,45.0,,9.0,,7.0,,19.2,,120168.0,70647.0,49027.0,,N,N,,,
14012.1,13400.84,12064.11, 60 months,11.12%,305.47,A,B1,Housing manager/officer,4 years,MORTGAGE,20000.0,Source Verified,Dec-2024,Fully Paid,other,,48868,CT,9.41,May-2017,24,2,11517,60.8,15,Individual,5.0,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=ab070403-1a23-479c-a601-eb7d437b923d,da3a915f-9cb1-4c6a-97e7-d20bafff1cc2,1,w,4691.16,5665.51,14831.18,2220.67,7449.17,3145.15,54.54,495.19,49.56,,128.93,Jul-2025,,2.0,,2,,15226.0,,3.0,7.0,12.0,9.0,16514.0,47.4,2.0,,18324.0,,13247.0,5.0,,16.0,1.0,31420.0,,58.9,,,257.0,292.0,16.0,49.0,46.0,,11.0,,,0.0,,,,23.0,16.0,41.0,25.0,48.0,,4.0,,11.0,86.1,37.6,,198746.0,,,,Y,N,,,
21898.74,21176.95,19411.55, 36 months,13.50%,743.11,D,A3,Advertising copywriter,6 years,RENT,20000.0,Source Verified,Aug-2023,Fully Paid,vacation,,43989,AS,26.8,Apr-2011,11,0,27764,38.6,32,Individual,,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=852cc103-203e-4031-b78a-2714ff3c9fb1,023bffae-288b-44e8-9edb-c9136163e675,1,f,708.74,8423.47,309.22,6852.08,2896.51,4148.83,22.5,42.74,89.6,Sep-2024,809.92,Mar-2026,Mar-2025,,117.0,0,,49298.0,0.0,,,11.0,50.0,48293.0,94.6,,9.0,3359.0,83.9,,,,17.0,1.0,6384.0,46178.0,37.5,,,207.0,135.0,18.0,17.0,39.0,17.0,22.0,,,4.0,9.0,26.0,5.0,11.0,,10.0,,23.0,,,3.0,7.0,53.8,66.6,,20513.0,34330.0,31351.0,3974.0,N,N,,,
15238.94,14840.52,13668.66, 60 months,17.83%,385.53,C,A4,,5 years,MORTGAGE,23990.51,Not Verified,Oct-2024,Fully Paid,home_improvement,,79004,PA,9.64,Jun-2011,22,0,41580,50.2,11,Individual,,,Ok rock last always beautiful create. Develop action whole water call. Although seat purpose he picture different.,https://www.lendingclub.com/browse/loanDetail.action?loan_id=a4bc43a6-0fc2-4f01-a5b6-523d66a3e309,acc13023-894a-4ee9-98b9-2653df034017,1,f,5511.71,6679.95,4956.13,11380.31,1644.27,450.86,82.28,86.08,27.39,Feb-2025,421.04,Oct-2025,Jul-2025,,,1,6585.0,84844.0,,2.0,1.0,,14.0,1429.0,,4.0,1.0,13366.0,52.1,41185.0,4.0,0.0,8.0,5.0,6257.0,40494.0,81.9,,,236.0,35.0,36.0,30.0,,27.0,,,4.0,16.0,4.0,29.0,,11.0,35.0,0.0,14.0,13.0,,,,,95.6,86.6,,58435.0,,76188.0,351.0,N,N,Night effort behind time interest skin decide.,,
7420.46,7160.89,7104.11, 60 months,13.71%,171.53,C,B3,Production engineer,1 year,OTHER,54122.44,Verified,Feb-2025,Fully Paid,medical,"Engineer, biomedical",43397,NH,17.12,Apr-2007,5,2,18935,85.7,47,Individual,3.0,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=c774694e-85e6-47da-9587-20dd6ce9b6ba,b69daf07-f8b7-418f-90aa-4a125f7ead88,1,f,2801.98,2010.89,8171.8,655.44,1612.99,466.44,1.47,990.27,3.26,May-2025,180.21,Dec-2025,,,79.0,1,3402.0,15018.0,3.0,0.0,2.0,,47.0,32362.0,,4.0,12.0,7014.0,23.4,84705.0,1.0,0.0,17.0,16.0,33956.0,,55.3,,,,216.0,37.0,37.0,3.0,10.0,11.0,,,8.0,28.0,28.0,22.0,0.0,1.0,45.0,1.0,21.0,,,,7.0,67.4,58.3,,91631.0,59097.0,40936.0,41332.0,N,N,,,
8834.67,8736.51,8634.25, 60 months,12.16%,197.25,C,B5,,2 years,RENT,20000.0,Verified,Jun-2024,Charged Off,medical,Minerals surveyor,75346,VT,23.33,Nov-2007,15,2,22283,93.4,30,Individual,5.0,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=79850134-2a9f-4d54-8781-363950ae4ad0,f50f800f-12f4-45bf-8c91-bea48d19bad8,1,f,3519.8,2512.86,9031.39,7506.38,4285.21,1873.99,41.38,954.14,49.26,Dec-2024,144.28,Jan-2026,Apr-2025,,,2,,,4.0,,4.0,10.0,26.0,,48.7,9.0,5.0,9316.0,,54222.0,,0.0,14.0,2.0,36624.0,7421.0,30.8,,,,70.0,23.0,17.0,,12.0,,4.0,,7.0,,19.0,,24.0,36.0,9.0,28.0,20.0,,,,3.0,100.0,,,86263.0,46312.0,98372.0,45298.0,N,N,,,
21922.92,21176.2,20873.01, 36 months,5.89%,665.83,D,A2,Pathologist,1 year,RENT,20000.0,Verified,Aug-2024,Current,small_business,Police officer,30586,KS,22.72,Sep-2012,23,0,21616,57.7,18,Individual,,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=e0046f24-91fb-4ab5-9341-94ec78000552,52481d62-75eb-4204-b954-ad457a0be35a,1,w,10137.7,7784.55,10706.22,1809.06,17210.35,3240.6,32.3,360.75,50.53,Nov-2024,1089.43,,Jan-2025,,,2,4913.0,81783.0,,1.0,,14.0,,26364.0,67.4,3.0,,14865.0,65.4,97382.0,,10.0,19.0,1.0,48190.0,47825.0,7.2,,,77.0,221.0,22.0,44.0,52.0,50.0,9.0,48.0,1.0,11.0,11.0,5.0,24.0,27.0,20.0,,,15.0,,,3.0,6.0,,10.9,,4483.0,8536.0,97303.0,72008.0,N,N,,,2022-08-11
17328.61,16983.57,16754.17, 60 months,10.65%,373.71,C,B1,Chiropodist,7 years,OWN,20000.0,Verified,Jan-2025,Fully Paid,credit_card,"Radiographer, diagnostic",28126,IL,14.22,Jan-2012,20,2,36956,13.9,43,Individual,,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=b33b904b-42ba-4f9e-9025-36eaaad4fd22,44f1e248-25a3-4841-a3b0-10467b68b0ad,1,w,2782.11,5417.56,2392.24,5971.87,8328.24,4577.14,38.48,476.13,83.89,Jun-2025,154.94,Sep-2025,May-2025,,,2,,2055.0,2.0,1.0,2.0,9.0,47.0,,71.3,,,10571.0,22.3,,8.0,4.0,14.0,3.0,,,19.7,,,108.0,,46.0,2.0,,,,,,7.0,19.0,,20.0,17.0,6.0,9.0,20.0,,,,,9.0,89.2,8.6,,,64726.0,81317.0,84177.0,N,N,,44.0,
17003.7,16958.26,15567.3, 36 months,7.43%,528.41,C,A4,Sales promotion account executive,3 years,MORTGAGE,25576.0,Not Verified,Jun-2024,Fully Paid,small_business,,13381,IL,22.9,Oct-2008,9,1,27142,35.0,18,Individual,,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=52cb1e04-0535-4aa6-956d-17c416f503ae,568bcce5-76e4-44a6-ab65-167af2b1a3ee,1,w,3264.78,2216.94,12999.36,15962.36,10468.14,709.28,6.13,669.98,27.14,,369.38,Dec-2025,Mar-2025,,68.0,0,1993.0,10922.0,0.0,4.0,3.0,0.0,51.0,37210.0,94.1,6.0,7.0,,93.4,71154.0,0.0,,8.0,12.0,16408.0,11340.0,36.6,,,274.0,276.0,49.0,36.0,89.0,,,,,16.0,4.0,15.0,30.0,18.0,,,27.0,36.0,,,1.0,0.0,99.7,96.6,,,28232.0,40650.0,56173.0,Y,N,,,
1000.0,958.12,894.54, 36 months,18.43%,36.37,D,B3,Equities trader,7 years,RENT,141400.28,Not Verified,Jul-2023,Fully Paid,home_improvement,Architect,23396,GA,8.85,Jun-2012,11,0,40231,82.5,46,Joint App,,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=bd65d117-3c61-4b7c-870f-bde43e9f3679,a0fafa62-23e6-4a07-ad81-b16036c54c3d,1,w,439.32,32.38,1088.25,341.34,322.95,101.54,7.0,778.62,18.25,Jan-2025,55.9,Nov-2025,Oct-2024,,94.0,0,,64829.0,1.0,1.0,6.0,,51.0,5943.0,2.2,1.0,,19103.0,88.9,,2.0,2.0,16.0,,,28745.0,84.6,,,19.0,150.0,15.0,14.0,64.0,,8.0,,,14.0,,3.0,0.0,14.0,7.0,,1.0,14.0,,5.0,,3.0,,99.9,,55603.0,73581.0,32256.0,19076.0,Y,N,,,
11564.51,11141.18,10577.75, 36 months,11.44%,381.03,B,B5,"Scientist, product/process development",1 year,OWN,289548.23,Not Verified,Aug-2023,Charged Off,other,,97920,AL,18.22,Mar-2012,17,1,5605,46.5,5,Individual,,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=0d000fa4-1433-4a05-8aa0-bb10afe98d98,05e69488-c373-42ef-8ad4-0b85e8d725d9,1,w,3140.24,3272.12,1467.84,6049.85,1001.16,1068.09,90.03,574.53,74.27,Apr-2025,148.02,Aug-2025,Dec-2024,,,0,,,3.0,0.0,,,,26561.0,,3.0,11.0,16415.0,,1642.0,6.0,5.0,12.0,1.0,,13271.0,88.2,,,277.0,230.0,37.0,43.0,33.0,,15.0,,,7.0,,5.0,27.0,22.0,36.0,40.0,14.0,12.0,,,4.0,4.0,61.4,38.7,,86700.0,29730.0,37703.0,24172.0,N,N,,,
6204.37,6068.54,5789.67, 36 months,14.64%,213.97,B,B1,Social researcher,9 years,RENT,61164.93,Not Verified,May-2025,Current,vacation,Comptroller,11882,RI,7.64,Oct-2008,15,2,30512,22.7,33,Joint App,3.0,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=a0c67176-1739-4fea-ac6b-c21177181d06,cc29941e-d565-4ba4-958a-35ce8eaa1789,1,f,1728.58,2538.85,796.92,2081.06,1998.88,69.09,44.37,129.08,15.63,May-2025,176.16,,Nov-2024,,,1,,96522.0,3.0,4.0,,,,11926.0,80.7,0.0,7.0,4574.0,24.3,8697.0,,10.0,,6.0,3665.0,23794.0,60.1,1.0,1673.0,102.0,205.0,37.0,,17.0,,,,,2.0,11.0,10.0,34.0,1.0,4.0,25.0,15.0,23.0,,,,,87.1,,,83746.0,71077.0,49148.0,68426.0,N,N,,,
13881.91,13834.93,12961.18, 36 months,8.66%,439.24,C,B5,Personal assistant,7 years,MORTGAGE,103076.64,Source Verified,Mar-2025,Current,wedding,Therapeutic radiographer,35545,IA,13.59,Dec-2017,11,2,4328,29.9,39,Joint App,8.0,,"Section so item great very. About fish leg individual action.
Suddenly true message almost issue big brother.",https://www.lendingclub.com/browse/loanDetail.action?loan_id=2eae5faf-08cc-4a20-a2ab-2bdc3f189157,3f554aa7-9431-4b36-a22e-ea7c9682e814,1,f,5755.95,3242.83,11323.61,5509.54,5402.84,1534.63,90.48,314.44,7.85,Mar-2025,275.45,Dec-2025,Mar-2025,,,0,,94066.0,4.0,3.0,,2.0,26.0,42753.0,33.2,3.0,10.0,3239.0,98.2,,6.0,12.0,,7.0,,8174.0,72.8,,,251.0,81.0,27.0,,45.0,,5.0,,1.0,1.0,15.0,19.0,11.0,,12.0,38.0,11.0,24.0,,,,4.0,59.6,8.0,,8739.0,15253.0,74953.0,76732.0,Y,N,,,
19321.8,18601.53,17971.27, 36 months,5.00%,579.09,B,A2,,,MORTGAGE,28580.08,Verified,Oct-2024,Current,vacation,Television production assistant,13769,RI,4.4,Oct-2005,14,1,46940,89.1,26,Individual,5.0,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=f1c8e7a7-7ee7-44df-9def-5a6823eadd19,228f4d91-75b4-48e4-ad8e-6151ce92a162,1,w,679.67,8911.59,17652.1,21024.93,5457.64,2675.17,34.06,485.76,85.14,Jun-2025,1.71,Jan-2026,Mar-2025,,,2,,27292.0,4.0,3.0,4.0,10.0,12.0,45263.0,,3.0,11.0,7389.0,86.7,92853.0,9.0,13.0,14.0,16.0,29398.0,5193.0,40.6,,,273.0,153.0,,56.0,25.0,,,,,16.0,5.0,7.0,,26.0,5.0,7.0,4.0,30.0,2.0,,,12.0,75.8,,,,79719.0,47804.0,,N,N,,80.0,
